timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-04-02T08:29:13.982673+07:00,Hồ Chí Minh,118,/dl/web/weather/ic-w-09-mist-full.svg,7.4 km/h,79%
2025-04-02T09:28:30.985769+07:00,Hồ Chí Minh,80,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,72%
2025-04-02T10:14:05.398405+07:00,Hồ Chí Minh,93,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,71%
2025-04-02T11:01:55.619607+07:00,Hồ Chí Minh,91,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,71%
2025-04-02T12:01:45.416624+07:00,Hồ Chí Minh,59,/dl/web/weather/ic-w-02-new-clouds-full.svg,9.7 km/h,67%
2025-04-02T13:01:50.730154+07:00,Hồ Chí Minh,38,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,66%
2025-04-02T14:01:52.992028+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-01-clear-sky-full.svg,20.4 km/h,63%
2025-04-02T15:01:59.413116+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-02-new-clouds-full.svg,22.2 km/h,65%
2025-04-02T16:01:54.921061+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.2 km/h,64%
2025-04-02T17:01:53.115893+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.2 km/h,65%
2025-04-02T18:01:42.257928+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-01-clear-sky-full.svg,20.4 km/h,61%
2025-04-02T19:02:04.230968+07:00,Hồ Chí Minh,44,/dl/web/weather/ic-w-01-clear-sky-full.svg,22.2 km/h,66%
2025-04-02T20:08:38.838774+07:00,Hồ Chí Minh,54,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,67%
2025-04-02T21:01:48.230147+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,67%
2025-04-02T22:01:47.603567+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-12-night-rain-full.svg,13.0 km/h,68%
2025-04-02T23:01:54.218448+07:00,Hồ Chí Minh,50,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,68%
2025-04-03T00:01:44.121384+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,70%
2025-04-03T01:02:04.303021+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.4 km/h,71%
2025-04-03T02:01:41.063038+07:00,Hồ Chí Minh,50,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,71%
2025-04-03T03:01:54.948800+07:00,Hồ Chí Minh,49,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,72%
2025-04-03T04:01:36.326781+07:00,Hồ Chí Minh,50,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,74%
2025-04-03T05:01:36.887517+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,76%
2025-04-03T06:01:36.238632+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.0 km/h,76%
2025-04-03T07:04:30.370616+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.6 km/h,75%
2025-04-03T08:28:53.156751+07:00,Hồ Chí Minh,81,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,71%
2025-04-03T09:27:59.139654+07:00,Hồ Chí Minh,82,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.1 km/h,66%
2025-04-03T10:13:42.370598+07:00,Hồ Chí Minh,75,/dl/web/weather/ic-w-01-clear-sky-full.svg,9.7 km/h,62%
2025-04-03T11:01:52.671095+07:00,Hồ Chí Minh,75,/dl/web/weather/ic-w-01-clear-sky-full.svg,9.7 km/h,62%
2025-04-03T12:01:39.885076+07:00,Hồ Chí Minh,63,/dl/web/weather/ic-w-02-new-clouds-full.svg,11.1 km/h,58%
2025-04-03T13:01:57.669692+07:00,Hồ Chí Minh,49,/dl/web/weather/ic-w-01-clear-sky-full.svg,13.0 km/h,60%
2025-04-03T14:01:58.295639+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,52%
2025-04-03T15:01:52.495282+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,52%
2025-04-03T16:01:50.645752+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,51%
2025-04-03T17:01:55.209508+07:00,Hồ Chí Minh,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,60%
2025-04-03T18:01:51.140332+07:00,Hồ Chí Minh,33,/dl/web/weather/ic-w-02-new-clouds-full.svg,20.4 km/h,65%
2025-04-03T19:02:13.405120+07:00,Hồ Chí Minh,44,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,66%
2025-04-03T20:08:24.229754+07:00,Hồ Chí Minh,54,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,62%
2025-04-03T21:01:52.723704+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,62%
2025-04-03T22:01:52.944443+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,61%
2025-04-03T23:01:54.945148+07:00,Hồ Chí Minh,58,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,61%
2025-04-04T00:02:03.565016+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,69%
2025-04-04T01:01:55.661910+07:00,Hồ Chí Minh,62,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,71%
2025-04-04T02:01:51.287896+07:00,Hồ Chí Minh,67,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.5 km/h,72%
2025-04-04T03:01:44.648242+07:00,Hồ Chí Minh,68,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,9.7 km/h,72%
2025-04-04T04:01:41.024022+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,72%
2025-04-04T05:01:44.668619+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,9.2 km/h,73%
2025-04-04T06:01:38.669518+07:00,Hồ Chí Minh,77,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,74%
2025-04-04T07:04:40.006216+07:00,Hồ Chí Minh,86,/dl/web/weather/ic-w-01-clear-sky-full.svg,7.4 km/h,74%
2025-04-04T08:28:57.808392+07:00,Hồ Chí Minh,110,/dl/web/weather/ic-w-01-clear-sky-full.svg,5.5 km/h,66%
2025-04-04T09:27:47.426050+07:00,Hồ Chí Minh,90,/dl/web/weather/ic-w-01-clear-sky-full.svg,7.4 km/h,63%
2025-04-04T10:13:00.767929+07:00,Hồ Chí Minh,78,/dl/web/weather/ic-w-01-clear-sky-full.svg,14.8 km/h,60%
2025-04-04T11:01:43.047381+07:00,Hồ Chí Minh,76,/dl/web/weather/ic-w-01-clear-sky-full.svg,14.8 km/h,60%
2025-04-04T12:01:43.946072+07:00,Hồ Chí Minh,75,/dl/web/weather/ic-w-01-clear-sky-full.svg,13.0 km/h,62%
2025-04-04T13:01:53.014078+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,57%
2025-04-04T14:01:37.383139+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-02-new-clouds-full.svg,13.0 km/h,54%
2025-04-04T15:01:50.115992+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,52%
2025-04-04T16:01:43.522417+07:00,Hồ Chí Minh,56,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,57%
2025-04-04T17:01:51.674181+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,57%
2025-04-04T18:01:52.990817+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-02-new-clouds-full.svg,20.4 km/h,61%
2025-04-04T19:02:00.024791+07:00,Hồ Chí Minh,54,/dl/web/weather/ic-w-01-clear-sky-full.svg,18.5 km/h,64%
2025-04-04T20:07:45.042530+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.5 km/h,72%
2025-04-04T21:01:44.470814+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.5 km/h,72%
2025-04-04T22:01:56.211738+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,73%
2025-04-04T23:01:38.327611+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,75%
2025-04-05T00:01:41.426923+07:00,Hồ Chí Minh,68,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,74%
2025-04-05T01:01:59.901765+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,20.4 km/h,72%
2025-04-05T02:01:41.321347+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,20.4 km/h,74%
2025-04-05T03:01:43.465792+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.5 km/h,75%
2025-04-05T04:01:33.468030+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,77%
2025-04-05T05:01:36.433345+07:00,Hồ Chí Minh,73,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,78%
2025-04-05T06:01:35.431937+07:00,Hồ Chí Minh,77,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,78%
2025-04-05T07:04:29.708149+07:00,Hồ Chí Minh,75,/dl/web/weather/ic-w-01-clear-sky-full.svg,11.1 km/h,75%
2025-04-05T08:28:51.245883+07:00,Hồ Chí Minh,80,/dl/web/weather/ic-w-01-clear-sky-full.svg,11.1 km/h,70%
2025-04-05T09:26:57.802286+07:00,Hồ Chí Minh,84,/dl/web/weather/ic-w-01-clear-sky-full.svg,18.5 km/h,66%
2025-04-05T10:11:54.548619+07:00,Hồ Chí Minh,79,/dl/web/weather/ic-w-01-clear-sky-full.svg,13.0 km/h,63%
2025-04-05T11:01:49.315488+07:00,Hồ Chí Minh,77,/dl/web/weather/ic-w-01-clear-sky-full.svg,13.0 km/h,63%
2025-04-05T12:01:48.273369+07:00,Hồ Chí Minh,78,/dl/web/weather/ic-w-01-clear-sky-full.svg,11.1 km/h,63%
2025-04-05T13:01:43.831472+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-01-clear-sky-full.svg,14.8 km/h,56%
2025-04-05T14:01:31.970850+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-02-new-clouds-full.svg,9.2 km/h,46%
2025-04-05T15:01:38.295226+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-01-clear-sky-full.svg,14.8 km/h,58%
2025-04-05T16:01:34.699876+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-01-clear-sky-full.svg,14.8 km/h,49%
2025-04-05T17:01:35.976980+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-01-clear-sky-full.svg,22.2 km/h,64%
2025-04-05T18:01:41.022346+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-01-clear-sky-full.svg,25.7 km/h,66%
2025-04-05T19:01:55.217964+07:00,Hồ Chí Minh,58,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,22.2 km/h,70%
2025-04-05T20:05:19.010369+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,72%
2025-04-05T21:01:30.015454+07:00,Hồ Chí Minh,68,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,72%
2025-04-05T22:01:32.181751+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,75%
2025-04-05T23:01:31.177047+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.5 km/h,77%
2025-04-06T00:01:39.454697+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.1 km/h,78%
2025-04-06T01:01:49.000626+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,16.7 km/h,80%
2025-04-06T03:01:39.900922+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,80%
2025-04-06T04:01:38.813391+07:00,Hồ Chí Minh,65,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,11.1 km/h,80%
2025-04-06T05:01:56.033476+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,79%
2025-04-06T06:01:48.730585+07:00,Hồ Chí Minh,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,79%
2025-04-06T07:05:01.968503+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-02-new-clouds-full.svg,11.1 km/h,78%
2025-04-06T08:29:05.943058+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-02-new-clouds-full.svg,14.8 km/h,73%
2025-04-06T09:29:15.126663+07:00,Hồ Chí Minh,68,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.2 km/h,70%
2025-04-06T10:14:57.744968+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,67%
2025-04-06T11:01:46.244331+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,67%
2025-04-06T12:01:32.627134+07:00,Hồ Chí Minh,68,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,58%
2025-04-06T13:01:52.871512+07:00,Hồ Chí Minh,68,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,52%
2025-04-06T14:01:37.871232+07:00,Hồ Chí Minh,68,/dl/web/weather/ic-w-02-new-clouds-full.svg,14.8 km/h,52%
2025-04-06T15:01:41.139757+07:00,Hồ Chí Minh,68,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,46%
2025-04-06T16:01:37.677540+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.1 km/h,60%
2025-04-06T17:01:45.422843+07:00,Hồ Chí Minh,61,/dl/web/weather/ic-w-01-clear-sky-full.svg,14.8 km/h,60%
2025-04-06T18:01:27.600976+07:00,Hồ Chí Minh,58,/dl/web/weather/ic-w-01-clear-sky-full.svg,18.5 km/h,63%
2025-04-06T19:01:45.194898+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,20.4 km/h,65%
2025-04-06T20:05:12.208396+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,68%
2025-04-06T21:01:41.675335+07:00,Hồ Chí Minh,62,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,68%
2025-04-06T22:01:33.738136+07:00,Hồ Chí Minh,62,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,22.2 km/h,68%
2025-04-06T23:01:32.713715+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,69%
2025-04-07T00:01:31.830819+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,8.0 km/h,70%
2025-04-07T01:01:47.349055+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.5 km/h,72%
2025-04-07T02:01:25.388594+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,72%
2025-04-07T03:01:38.992236+07:00,Hồ Chí Minh,68,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,72%
2025-04-07T04:01:47.706553+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,72%
2025-04-07T05:01:35.346364+07:00,Hồ Chí Minh,70,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,73%
2025-04-07T06:01:31.757096+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,73%
2025-04-07T07:04:31.038590+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-01-clear-sky-full.svg,13.0 km/h,73%
2025-04-07T08:28:58.032786+07:00,Hồ Chí Minh,92,/dl/web/weather/ic-w-01-clear-sky-full.svg,9.2 km/h,69%
2025-04-07T09:29:24.905628+07:00,Hồ Chí Minh,109,/dl/web/weather/ic-w-01-clear-sky-full.svg,13.0 km/h,63%
2025-04-07T10:15:35.185092+07:00,Hồ Chí Minh,110,/dl/web/weather/ic-w-01-clear-sky-full.svg,16.7 km/h,58%
2025-04-07T11:01:42.276975+07:00,Hồ Chí Minh,108,/dl/web/weather/ic-w-01-clear-sky-full.svg,16.7 km/h,58%
2025-04-07T12:01:46.241916+07:00,Hồ Chí Minh,101,/dl/web/weather/ic-w-01-clear-sky-full.svg,11.1 km/h,57%
2025-04-07T13:01:46.849376+07:00,Hồ Chí Minh,96,/dl/web/weather/ic-w-01-clear-sky-full.svg,9.2 km/h,52%
2025-04-07T14:01:51.060029+07:00,Hồ Chí Minh,90,/dl/web/weather/ic-w-02-new-clouds-full.svg,9.2 km/h,46%
2025-04-07T15:02:03.274873+07:00,Hồ Chí Minh,84,/dl/web/weather/ic-w-01-clear-sky-full.svg,9.2 km/h,43%
2025-04-07T16:01:46.053465+07:00,Hồ Chí Minh,82,/dl/web/weather/ic-w-01-clear-sky-full.svg,8.0 km/h,52%
2025-04-07T17:01:51.812686+07:00,Hồ Chí Minh,80,/dl/web/weather/ic-w-01-clear-sky-full.svg,16.7 km/h,54%
2025-04-07T18:01:37.274781+07:00,Hồ Chí Minh,73,/dl/web/weather/ic-w-01-clear-sky-full.svg,16.7 km/h,57%
2025-04-07T19:02:01.926841+07:00,Hồ Chí Minh,73,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,65%
2025-04-07T20:09:07.965790+07:00,Hồ Chí Minh,94,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,64%
2025-04-07T21:01:42.775048+07:00,Hồ Chí Minh,94,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,64%
2025-04-07T22:01:43.579872+07:00,Hồ Chí Minh,99,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,66%
2025-04-07T23:01:48.494233+07:00,Hồ Chí Minh,103,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,67%
2025-04-08T00:01:57.519059+07:00,Hồ Chí Minh,103,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.3 km/h,69%
2025-04-08T01:01:51.111125+07:00,Hồ Chí Minh,100,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.5 km/h,71%
2025-04-08T02:01:33.239417+07:00,Hồ Chí Minh,97,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,71%
2025-04-08T03:01:49.782162+07:00,Hồ Chí Minh,95,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,71%
2025-04-08T04:01:38.683091+07:00,Hồ Chí Minh,99,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,9.2 km/h,71%
2025-04-08T05:01:44.051723+07:00,Hồ Chí Minh,102,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,72%
2025-04-08T06:01:43.453860+07:00,Hồ Chí Minh,105,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.4 km/h,72%
2025-04-08T07:04:32.559661+07:00,Hồ Chí Minh,116,/dl/web/weather/ic-w-01-clear-sky-full.svg,5.5 km/h,71%
2025-04-08T08:29:03.975593+07:00,Hồ Chí Minh,155,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,69%
2025-04-08T09:28:01.059884+07:00,Hồ Chí Minh,153,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,67%
2025-04-08T10:13:29.781533+07:00,Hồ Chí Minh,154,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,64%
2025-04-08T11:02:03.454623+07:00,Hồ Chí Minh,154,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,64%
2025-04-08T12:01:43.184303+07:00,Hồ Chí Minh,155,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,60%
2025-04-08T13:01:53.428993+07:00,Hồ Chí Minh,131,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,57%
2025-04-08T14:01:40.986463+07:00,Hồ Chí Minh,129,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.9 km/h,53%
2025-04-08T15:01:46.475795+07:00,Hồ Chí Minh,121,/dl/web/weather/ic-w-02-new-clouds-full.svg,16.1 km/h,54%
2025-04-08T16:01:47.031974+07:00,Hồ Chí Minh,105,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.3 km/h,62%
2025-04-08T17:01:42.713219+07:00,Hồ Chí Minh,82,/dl/web/weather/ic-w-02-new-clouds-full.svg,20.4 km/h,62%
2025-04-08T18:01:43.294529+07:00,Hồ Chí Minh,70,/dl/web/weather/ic-w-01-clear-sky-full.svg,18.5 km/h,63%
2025-04-08T19:02:15.748780+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.5 km/h,66%
2025-04-08T20:08:54.820225+07:00,Hồ Chí Minh,77,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,67%
2025-04-08T21:02:19.373622+07:00,Hồ Chí Minh,75,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,67%
2025-04-08T22:01:50.782337+07:00,Hồ Chí Minh,75,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.5 km/h,68%
2025-04-08T23:01:45.162193+07:00,Hồ Chí Minh,78,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,68%
2025-04-09T00:01:45.549131+07:00,Hồ Chí Minh,78,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,22.2 km/h,69%
2025-04-09T01:01:54.282442+07:00,Hồ Chí Minh,73,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,70%
